Date,Team,Opponent,Result,Score,Opponent Score,HomeTeamAdvantage,PrevWeekBYE,RunningAvgScore,Wins,Losses,Home_Win_Rate,Away_Win_Rate
2023-10-07,43,110,W,16,0,1,0,14.0,2,2,1.0,0.0
2023-10-07,110,43,L,0,16,0,0,19.6,2,3,0.5,0.3333333333333333
2023-10-07,45,259,L,24,31,1,0,22.0,2,2,0.5,0.5
2023-10-07,259,45,W,31,24,0,0,30.25,2,2,0.3333333333333333,1.0
2023-10-07,47,131,L,7,31,0,0,26.666666666666668,2,4,0.6666666666666666,0.0
2023-10-07,131,47,W,31,7,1,0,25.4,2,3,0.6666666666666666,0.0
2023-10-07,48,52,W,43,17,1,1,31.6,4,1,1.0,0.5
2023-10-07,52,48,L,17,43,0,0,24.2,2,3,1.0,0.25
2023-10-07,50,240,W,20,14,1,0,14.8,2,3,0.5,0.3333333333333333
2023-10-07,240,50,L,14,20,0,0,18.4,1,4,0.5,0.0
2023-10-07,54,116,L,6,24,1,0,16.4,1,4,0.5,0.0
2023-10-07,116,54,W,24,6,0,0,24.666666666666668,4,2,1.0,0.5
2023-10-07,55,233,L,27,28,1,0,22.166666666666668,4,2,0.6666666666666666,0.6666666666666666
2023-10-07,233,55,W,28,27,0,0,32.666666666666664,5,1,1.0,0.6666666666666666
2023-10-07,59,145,L,23,34,1,0,22.666666666666668,3,3,0.6666666666666666,0.3333333333333333
2023-10-07,145,59,W,34,23,0,0,35.333333333333336,5,1,1.0,0.75
2023-10-07,60,195,W,26,19,0,0,27.166666666666668,5,1,1.0,0.75
2023-10-07,195,60,L,19,26,1,0,18.0,2,3,0.3333333333333333,0.5
2023-10-07,61,223,W,20,17,1,1,20.6,2,3,0.6666666666666666,0.0
2023-10-07,223,61,L,17,20,0,0,26.0,3,3,0.6666666666666666,0.3333333333333333
2023-10-07,62,241,W,38,14,1,0,27.166666666666668,4,2,1.0,0.0
2023-10-07,241,62,L,14,38,0,0,28.857142857142858,2,5,0.5,0.0
2023-10-07,64,244,W,39,17,1,1,42.4,5,0,1.0,1.0
2023-10-07,244,64,L,17,39,0,0,23.5,2,4,0.6666666666666666,0.0
2023-10-07,65,102,W,38,35,1,0,34.166666666666664,4,2,1.0,0.3333333333333333
2023-10-07,102,65,L,35,38,0,0,17.166666666666668,1,5,0.0,0.25
2023-10-07,66,258,L,19,24,0,0,33.5,5,1,1.0,0.6666666666666666
2023-10-07,258,66,W,24,19,1,0,26.166666666666668,5,1,1.0,0.0
2023-10-07,67,218,W,28,14,1,1,32.6,4,1,1.0,0.5
2023-10-07,218,67,L,14,28,0,0,8.0,0,6,0.0,0.0
2023-10-07,68,176,W,31,16,1,1,22.8,2,3,1.0,0.0
2023-10-07,176,68,L,16,31,0,0,23.0,2,4,0.6666666666666666,0.0
2023-10-07,69,166,L,39,42,0,0,27.166666666666668,3,3,0.75,0.0
2023-10-07,166,69,W,42,39,1,0,29.75,3,1,0.5,1.0
2023-10-07,70,98,W,51,13,1,0,40.66666666666666,6,0,1.0,1.0
2023-10-07,98,70,L,13,51,0,0,33.0,5,1,1.0,0.5
2023-10-07,73,119,W,23,20,0,0,30.83333333333333,3,3,0.5,0.5
2023-10-07,119,73,L,20,23,1,1,39.0,4,1,0.75,1.0
2023-10-07,79,141,L,7,38,0,0,25.83333333333333,2,4,0.5,0.25
2023-10-07,141,79,W,38,7,1,0,21.2,2,3,0.5,0.3333333333333333
2023-10-07,81,155,L,20,23,0,0,35.4,2,3,1.0,0.25
2023-10-07,155,81,W,23,20,1,0,22.0,3,3,0.75,0.0
2023-10-07,85,191,L,21,40,1,1,31.4,3,2,0.6666666666666666,0.5
2023-10-07,191,85,W,40,21,0,0,43.4,5,0,1.0,1.0
2023-10-07,86,178,W,33,26,1,1,35.8,4,1,1.0,0.6666666666666666
2023-10-07,178,86,L,26,33,0,0,18.5,0,6,0.0,0.0
2023-10-07,88,153,L,20,27,1,0,12.4,0,5,0.0,0.0
2023-10-07,153,88,W,27,20,0,0,27.6,3,2,0.5,0.6666666666666666
2023-10-07,89,172,W,20,14,1,0,21.83333333333333,5,1,1.0,0.5
2023-10-07,172,89,L,14,20,0,0,25.666666666666668,2,4,0.25,0.5
2023-10-07,90,206,W,27,14,1,0,21.83333333333333,3,3,0.75,0.0
2023-10-07,206,90,L,14,27,0,0,31.33333333333333,3,3,0.5,0.5
2023-10-07,94,227,W,51,22,1,0,36.0,5,1,1.0,0.5
2023-10-07,227,94,L,22,51,0,0,35.0,3,3,0.6666666666666666,0.3333333333333333
2023-10-07,96,209,L,20,27,1,0,20.5,1,5,0.3333333333333333,0.0
2023-10-07,209,96,W,27,20,0,0,18.2,3,2,1.0,0.5
2023-10-07,97,157,L,17,42,0,0,13.333333333333334,1,5,0.5,0.0
2023-10-07,157,97,W,42,17,1,1,24.5,5,1,1.0,0.6666666666666666
2023-10-07,99,127,W,49,39,0,0,44.833333333333336,4,2,1.0,0.5
2023-10-07,127,99,L,39,49,1,0,33.166666666666664,5,1,0.75,1.0
2023-10-07,100,171,W,12,9,0,0,24.33333333333333,5,1,1.0,0.6666666666666666
2023-10-07,171,100,L,9,12,1,0,13.75,2,2,0.3333333333333333,1.0
2023-10-07,101,154,W,27,13,1,0,20.5,3,3,0.6666666666666666,0.3333333333333333
2023-10-07,154,101,L,13,27,0,0,12.8,0,5,0.0,0.0
2023-10-07,104,210,W,23,0,1,0,29.5,3,3,0.6666666666666666,0.3333333333333333
2023-10-07,210,104,L,0,23,0,1,8.8,1,4,0.5,0.0
2023-10-07,105,181,W,23,13,1,0,15.6,1,4,0.5,0.0
2023-10-07,181,105,L,13,23,0,0,15.166666666666666,1,5,0.0,0.3333333333333333
2023-10-07,106,216,W,34,30,1,0,35.5,4,2,1.0,0.3333333333333333
2023-10-07,216,106,L,30,34,0,0,41.16666666666666,4,2,1.0,0.5
2023-10-07,108,156,W,33,20,1,0,36.333333333333336,6,0,1.0,1.0
2023-10-07,156,108,L,20,33,0,0,34.142857142857146,5,2,0.6666666666666666,0.75
2023-10-07,109,175,L,31,42,0,0,21.0,1,5,0.5,0.0
2023-10-07,175,109,W,42,31,1,0,23.0,3,3,0.5,0.5
2023-10-07,111,134,L,41,48,0,0,31.6,4,1,1.0,0.5
2023-10-07,134,111,W,48,41,1,0,29.166666666666668,4,2,0.5,1.0
2023-10-07,112,158,L,17,37,0,0,35.0,5,1,1.0,0.5
2023-10-07,158,112,W,37,17,1,1,35.0,5,0,1.0,1.0
2023-10-07,113,219,L,24,41,1,0,26.142857142857142,1,6,0.0,0.3333333333333333
2023-10-07,219,113,W,41,24,0,0,40.833333333333336,5,1,1.0,0.5
2023-10-07,114,213,L,10,41,0,0,15.333333333333334,0,6,0.0,0.0
2023-10-07,213,114,W,41,10,1,0,18.6,1,4,0.5,0.0
2023-10-07,117,203,W,45,34,1,0,27.5,3,3,1.0,0.25
2023-10-07,203,117,L,34,45,0,0,19.5,2,4,0.0,0.5
2023-10-07,121,123,W,52,10,0,0,37.333333333333336,6,0,1.0,1.0
2023-10-07,123,121,L,10,52,1,0,21.666666666666668,3,3,0.75,0.0
2023-10-07,124,254,W,41,28,1,0,30.166666666666668,3,3,0.6,0.0
2023-10-07,254,124,L,28,41,0,0,25.5,2,4,1.0,0.0
2023-10-07,125,169,L,12,31,0,0,10.0,0,5,0.0,0.0
2023-10-07,169,125,W,31,12,1,0,21.166666666666668,3,3,0.5,0.5
2023-10-07,126,148,L,10,38,1,0,27.4,1,4,0.5,0.0
2023-10-07,148,126,W,38,10,0,0,37.0,4,1,0.6666666666666666,1.0
2023-10-07,129,226,W,31,23,0,0,28.0,5,1,1.0,0.6666666666666666
2023-10-07,226,129,L,23,31,1,0,26.0,3,3,0.3333333333333333,0.6666666666666666
2023-10-07,133,190,L,7,38,0,0,18.4,2,3,1.0,0.0
2023-10-07,190,133,W,38,7,1,0,26.2,4,1,1.0,0.5
2023-10-07,135,149,W,27,24,1,0,21.6,2,3,0.6666666666666666,0.0
2023-10-07,149,135,L,24,27,0,0,33.8,2,3,0.5,0.3333333333333333
2023-10-07,144,242,L,14,37,1,0,13.4,1,4,0.0,0.3333333333333333
2023-10-07,242,144,W,37,14,0,0,29.33333333333333,4,2,1.0,0.5
2023-10-07,146,205,W,40,7,1,1,36.6,5,0,1.0,1.0
2023-10-07,205,146,L,7,40,0,0,33.0,4,2,0.75,0.5
2023-10-07,147,252,W,49,10,1,0,36.0,3,2,1.0,0.0
2023-10-07,252,147,L,10,49,0,1,21.2,0,5,0.0,0.0
2023-10-07,150,249,W,27,10,0,0,24.33333333333333,2,4,0.5,0.25
2023-10-07,249,150,L,10,27,1,0,19.0,3,3,0.3333333333333333,0.6666666666666666
2023-10-07,159,214,W,34,30,0,0,45.16666666666666,6,0,1.0,1.0
2023-10-07,214,159,L,30,34,0,0,35.0,5,1,1.0,0.6666666666666666
2023-10-07,161,196,W,17,13,0,0,23.5,3,3,0.6666666666666666,0.3333333333333333
2023-10-07,196,161,L,13,17,1,0,23.666666666666668,1,5,0.25,0.0
2023-10-07,170,202,L,24,28,1,0,24.4,2,3,0.5,0.3333333333333333
2023-10-07,202,170,W,28,24,0,0,27.0,3,3,0.6666666666666666,0.3333333333333333
2023-10-07,174,229,L,31,38,1,0,32.666666666666664,3,3,0.75,0.0
2023-10-07,229,174,W,38,31,0,0,20.5,1,5,0.0,0.5
2023-10-07,177,256,L,13,24,0,0,27.83333333333333,4,2,1.0,0.0
2023-10-07,256,177,W,24,13,1,1,31.4,4,1,1.0,0.5
2023-10-07,183,257,W,31,10,0,0,31.0,3,3,0.6666666666666666,0.3333333333333333
2023-10-07,257,183,L,10,31,1,0,11.666666666666666,0,6,0.0,0.0
2023-10-07,187,230,W,55,7,0,0,32.166666666666664,3,3,0.5,0.5
2023-10-07,230,187,L,7,55,1,0,18.2,2,3,0.5,0.0
2023-10-07,192,224,L,35,56,0,0,31.0,3,3,0.6666666666666666,0.3333333333333333
2023-10-07,224,192,W,56,35,1,0,31.83333333333333,2,4,0.6666666666666666,0.0
2023-10-07,194,260,L,3,31,0,0,25.0,4,1,1.0,0.6666666666666666
2023-10-07,260,194,W,31,3,1,0,35.8,3,2,1.0,0.0
2023-10-07,197,207,W,27,26,0,0,24.83333333333333,2,4,0.5,0.25
2023-10-07,207,197,L,26,27,1,0,29.0,4,2,0.6666666666666666,0.6666666666666666
2023-10-07,201,237,L,31,37,0,0,36.0,3,3,0.6666666666666666,0.3333333333333333
2023-10-07,237,201,W,37,31,1,0,25.666666666666668,2,4,0.5,0.25
2023-10-07,208,235,L,34,49,1,0,23.166666666666668,2,4,0.5,0.0
2023-10-07,235,208,W,49,34,0,1,25.2,2,3,0.5,0.3333333333333333
2023-10-07,220,225,L,17,24,1,0,22.33333333333333,2,4,0.0,0.6666666666666666
2023-10-07,225,220,W,24,17,0,0,24.83333333333333,4,2,1.0,0.5
2023-10-07,228,248,W,25,17,1,1,30.6,4,1,1.0,0.5
2023-10-07,248,228,L,17,25,0,1,40.0,4,1,1.0,0.5
2023-10-07,243,255,W,27,13,1,0,22.33333333333333,1,5,0.3333333333333333,0.0
2023-10-07,255,243,L,13,27,0,0,19.83333333333333,4,2,1.0,0.5
2023-10-10,8,39,L,24,27,1,1,34.333333333333336,3,3,0.6666666666666666,0.3333333333333333
2023-10-10,39,8,W,27,24,0,1,30.166666666666668,3,3,0.6666666666666666,0.3333333333333333
2023-10-10,92,103,L,13,31,1,0,28.0,5,2,0.75,0.6666666666666666
2023-10-10,103,92,W,31,13,0,0,35.333333333333336,6,0,1.0,1.0
2023-10-10,107,122,L,23,31,0,0,26.625,3,5,0.5,0.25
2023-10-10,122,107,W,31,23,1,0,22.142857142857142,2,5,0.5,0.0
2023-10-11,63,234,L,14,27,1,0,19.714285714285715,3,4,0.5,0.3333333333333333
2023-10-11,234,63,W,27,14,0,1,17.714285714285715,2,5,0.3333333333333333,0.25
2023-10-11,140,182,W,27,13,1,0,30.0,4,3,0.75,0.3333333333333333
2023-10-11,182,140,L,13,27,0,0,11.166666666666666,0,6,0.0,0.0
2023-10-12,53,179,L,10,31,1,1,19.166666666666668,1,5,0.3333333333333333,0.0
2023-10-12,179,53,W,31,10,0,1,33.333333333333336,4,2,1.0,0.3333333333333333
2023-10-12,80,250,W,41,39,1,1,29.666666666666668,3,3,0.75,0.0
2023-10-12,250,80,L,39,41,0,1,28.5,4,2,1.0,0.3333333333333333
2023-10-12,198,245,W,31,7,1,1,22.0,2,4,0.5,0.25
2023-10-12,245,198,L,7,31,0,1,12.166666666666666,2,4,1.0,0.2
2023-10-13,41,200,L,43,46,1,0,34.42857142857143,4,3,0.5,0.6666666666666666
2023-10-13,200,41,W,46,43,0,1,23.666666666666668,2,4,0.0,0.6666666666666666
2023-10-13,66,236,W,37,32,0,0,34.0,6,1,1.0,0.75
2023-10-13,236,66,L,32,37,1,0,37.285714285714285,3,4,0.5,0.3333333333333333
2023-10-13,115,222,L,21,31,1,1,34.0,4,2,0.75,0.5
2023-10-13,222,115,W,31,21,0,1,30.0,5,1,0.75,1.0
2023-10-14,1,143,W,30,13,1,1,29.0,3,3,0.6666666666666666,0.3333333333333333
2023-10-14,143,1,L,13,30,0,1,22.142857142857142,2,5,0.3333333333333333,0.25
2023-10-14,2,258,W,34,27,1,1,37.0,6,0,1.0,1.0
2023-10-14,258,2,L,27,34,0,0,26.285714285714285,5,2,1.0,0.0
2023-10-14,3,33,L,10,17,0,0,15.571428571428571,1,6,0.3333333333333333,0.0
2023-10-14,33,3,W,17,10,1,0,22.714285714285715,4,3,1.0,0.25
2023-10-14,4,74,W,45,24,0,0,34.0,4,3,1.0,0.25
2023-10-14,74,4,L,24,45,1,0,31.0,3,4,0.6666666666666666,0.25
2023-10-14,5,11,W,24,21,1,0,30.142857142857142,6,1,0.75,1.0
2023-10-14,11,5,L,21,24,0,0,29.857142857142858,2,5,0.6666666666666666,0.0
2023-10-14,6,91,W,24,19,0,0,17.333333333333332,3,3,0.5,0.5
2023-10-14,91,6,L,19,24,1,0,27.714285714285715,4,3,0.5,0.6
2023-10-14,10,248,W,44,6,0,0,31.857142857142858,4,3,0.6666666666666666,0.5
2023-10-14,248,10,L,6,44,1,0,34.333333333333336,4,2,0.75,0.5
2023-10-14,13,125,L,17,42,0,1,13.833333333333334,1,5,0.5,0.0
2023-10-14,125,13,W,42,17,1,0,15.333333333333334,1,5,0.5,0.0
2023-10-14,14,99,L,18,48,0,1,27.666666666666668,3,3,0.6666666666666666,0.3333333333333333
2023-10-14,99,14,W,48,18,1,0,45.285714285714285,5,2,1.0,0.5
2023-10-14,15,68,W,41,14,1,1,35.666666666666664,4,2,1.0,0.5
2023-10-14,68,15,L,14,41,0,0,21.33333333333333,2,4,1.0,0.0
2023-10-14,16,206,L,11,44,0,1,27.666666666666668,4,2,1.0,0.3333333333333333
2023-10-14,206,16,W,44,11,1,0,33.142857142857146,4,3,0.6,0.5
2023-10-14,17,219,L,6,13,1,0,15.0,1,6,0.3333333333333333,0.0
2023-10-14,219,17,W,13,6,0,0,36.85714285714285,6,1,1.0,0.6666666666666666
2023-10-14,19,215,L,31,34,1,0,18.83333333333333,1,5,0.5,0.0
2023-10-14,215,19,W,34,31,0,1,25.5,2,4,0.5,0.25
2023-10-14,20,42,L,30,31,0,0,29.714285714285715,3,4,0.6666666666666666,0.25
2023-10-14,42,20,W,31,30,1,0,31.0,3,3,0.6666666666666666,0.3333333333333333
2023-10-14,22,26,W,24,14,0,0,19.571428571428573,3,4,0.5,0.4
2023-10-14,26,22,L,14,24,1,0,26.142857142857142,2,5,0.25,0.3333333333333333
2023-10-14,23,171,W,28,27,1,0,32.0,3,2,0.6666666666666666,0.5
2023-10-14,171,23,L,27,28,0,0,16.4,2,3,0.3333333333333333,0.5
2023-10-14,24,176,W,43,24,1,1,24.166666666666668,3,3,0.6666666666666666,0.3333333333333333
2023-10-14,176,24,L,24,43,0,0,23.142857142857142,2,5,0.6666666666666666,0.0
2023-10-14,25,44,W,21,13,0,0,19.166666666666668,2,4,0.3333333333333333,0.3333333333333333
2023-10-14,44,25,L,13,21,1,0,21.4,2,3,0.0,0.6666666666666666
2023-10-14,27,46,L,33,35,1,0,29.428571428571427,4,3,0.75,0.3333333333333333
2023-10-14,46,27,W,35,33,0,1,43.5,4,2,0.6666666666666666,0.6666666666666666
2023-10-14,28,130,L,19,59,0,0,19.714285714285715,2,5,0.5,0.0
2023-10-14,130,28,W,59,19,1,1,45.5,5,1,1.0,0.5
2023-10-14,29,238,L,14,34,0,0,29.857142857142858,3,4,0.5,0.3333333333333333
2023-10-14,238,29,W,34,14,1,1,21.666666666666668,5,1,1.0,0.5
2023-10-14,31,201,W,24,21,1,0,36.71428571428572,5,2,1.0,0.3333333333333333
2023-10-14,201,31,L,21,24,0,0,33.857142857142854,3,4,0.6666666666666666,0.25
2023-10-14,32,52,L,20,44,0,0,29.166666666666668,2,4,0.6666666666666666,0.0
2023-10-14,52,32,W,44,20,1,0,27.5,3,3,1.0,0.25
2023-10-14,34,104,W,24,10,1,1,15.833333333333334,3,3,0.75,0.0
2023-10-14,104,34,L,10,24,0,0,26.714285714285715,3,4,0.6666666666666666,0.25
2023-10-14,35,135,L,0,14,1,1,15.333333333333334,1,5,0.3333333333333333,0.0
2023-10-14,135,35,W,14,0,0,0,20.33333333333333,3,3,0.6666666666666666,0.3333333333333333
2023-10-14,36,116,W,22,10,0,0,34.857142857142854,5,2,0.6666666666666666,0.75
2023-10-14,116,36,L,10,22,1,0,22.571428571428573,4,3,0.6666666666666666,0.5
2023-10-14,37,90,L,10,30,1,1,26.666666666666668,2,4,0.25,0.5
2023-10-14,90,37,W,30,10,0,0,23.0,4,3,0.75,0.3333333333333333
2023-10-14,40,45,W,27,24,1,1,15.666666666666666,2,4,0.5,0.25
2023-10-14,45,40,L,24,27,0,0,22.4,2,3,0.5,0.3333333333333333
2023-10-14,43,166,L,17,20,1,0,14.6,2,3,0.6666666666666666,0.0
2023-10-14,166,43,W,20,17,0,0,27.8,4,1,0.5,1.0
2023-10-14,47,170,L,17,20,1,0,25.285714285714285,2,5,0.5,0.0
2023-10-14,170,47,W,20,17,0,0,23.666666666666668,3,3,0.5,0.5
2023-10-14,48,144,W,21,6,1,0,29.83333333333333,5,1,1.0,0.5
2023-10-14,144,48,L,6,21,0,0,12.166666666666666,1,5,0.0,0.25
2023-10-14,50,199,W,52,21,1,0,21.0,3,3,0.6666666666666666,0.3333333333333333
2023-10-14,199,50,L,21,52,0,0,20.285714285714285,4,3,1.0,0.25
2023-10-14,51,134,W,24,3,1,1,31.166666666666668,5,1,0.8,1.0
2023-10-14,134,51,L,3,24,0,0,25.428571428571427,4,3,0.5,0.6666666666666666
2023-10-14,54,257,W,41,10,1,0,20.5,2,4,0.6666666666666666,0.0
2023-10-14,257,54,L,10,41,0,0,11.428571428571429,0,7,0.0,0.0
2023-10-14,55,193,L,28,35,0,0,23.0,4,3,0.6666666666666666,0.5
2023-10-14,193,55,W,35,28,1,0,29.33333333333333,2,4,0.6666666666666666,0.0
2023-10-14,56,207,W,41,35,1,1,28.0,3,3,0.6666666666666666,0.3333333333333333
2023-10-14,207,56,L,35,41,0,0,29.857142857142858,4,3,0.6666666666666666,0.5
2023-10-14,57,97,W,28,14,1,0,19.0,4,3,1.0,0.0
2023-10-14,97,57,L,14,28,0,0,13.428571428571429,1,6,0.5,0.0
2023-10-14,58,82,L,41,42,0,1,30.83333333333333,2,4,0.5,0.25
2023-10-14,82,58,W,42,41,1,1,28.33333333333333,2,4,0.6666666666666666,0.0
2023-10-14,59,242,L,0,21,0,0,19.428571428571427,3,4,0.6666666666666666,0.25
2023-10-14,242,59,W,21,0,1,0,28.142857142857142,5,2,1.0,0.5
2023-10-14,61,192,W,56,14,0,0,26.5,3,3,0.6666666666666666,0.3333333333333333
2023-10-14,192,61,L,14,56,1,0,28.571428571428573,3,4,0.5,0.3333333333333333
2023-10-14,62,188,W,41,39,0,0,29.142857142857142,5,2,1.0,0.3333333333333333
2023-10-14,188,62,L,39,41,1,1,29.0,2,4,0.6666666666666666,0.0
2023-10-14,64,205,W,41,3,1,0,42.16666666666666,6,0,1.0,1.0
2023-10-14,205,64,L,3,41,0,0,28.714285714285715,4,3,0.75,0.3333333333333333
2023-10-14,65,204,W,26,7,0,0,33.0,5,2,1.0,0.5
2023-10-14,204,65,L,7,26,1,1,14.666666666666666,0,6,0.0,0.0
2023-10-14,67,183,W,27,21,0,0,31.666666666666668,5,1,1.0,0.6666666666666666
2023-10-14,183,67,L,21,27,1,0,29.571428571428573,3,4,0.5,0.3333333333333333
2023-10-14,69,102,W,17,7,0,0,25.714285714285715,4,3,0.75,0.3333333333333333
2023-10-14,102,69,L,7,17,1,0,15.714285714285714,1,6,0.0,0.25
2023-10-14,70,241,W,37,20,0,0,40.142857142857146,7,0,1.0,1.0
2023-10-14,241,70,L,20,37,1,0,27.75,2,6,0.4,0.0
2023-10-14,71,93,L,13,41,0,1,31.33333333333333,4,2,1.0,0.3333333333333333
2023-10-14,93,71,W,41,13,1,1,34.5,6,0,1.0,1.0
2023-10-14,72,111,W,41,24,1,1,32.666666666666664,5,1,0.75,1.0
2023-10-14,111,72,L,24,41,0,0,30.33333333333333,4,2,1.0,0.3333333333333333
2023-10-14,75,128,L,10,61,0,0,26.83333333333333,3,3,0.0,0.75
2023-10-14,128,75,W,61,10,1,1,37.16666666666666,3,3,0.6666666666666666,0.3333333333333333
2023-10-14,76,81,W,48,7,1,0,41.2,5,0,1.0,1.0
2023-10-14,81,76,L,7,48,0,0,30.666666666666668,2,4,1.0,0.2
2023-10-14,77,184,L,34,41,1,1,23.857142857142858,2,5,0.5,0.0
2023-10-14,184,77,W,41,34,0,1,22.428571428571427,3,4,0.5,0.3333333333333333
2023-10-14,79,169,W,30,0,1,0,26.428571428571427,3,4,0.6666666666666666,0.25
2023-10-14,169,79,L,0,30,0,0,18.142857142857142,3,4,0.5,0.4
2023-10-14,83,129,L,21,23,1,0,33.57142857142857,5,2,0.5,0.8
2023-10-14,129,83,W,23,21,0,0,27.285714285714285,6,1,1.0,0.75
2023-10-14,84,112,W,27,24,0,0,20.285714285714285,3,4,0.5,0.3333333333333333
2023-10-14,112,84,L,24,27,1,0,33.42857142857143,5,2,0.8,0.5
2023-10-14,85,88,W,44,7,1,0,33.5,4,2,0.75,0.5
2023-10-14,88,85,L,7,44,0,0,11.5,0,6,0.0,0.0
2023-10-14,86,213,W,28,11,1,0,34.5,5,1,1.0,0.6666666666666666
2023-10-14,213,86,L,11,28,0,0,17.333333333333332,1,5,0.5,0.0
2023-10-14,87,121,L,7,52,0,1,18.5,2,4,0.6666666666666666,0.0
2023-10-14,121,87,W,52,7,1,0,39.42857142857143,7,0,1.0,1.0
2023-10-14,89,256,W,15,6,0,0,20.857142857142858,6,1,1.0,0.6666666666666666
2023-10-14,256,89,L,6,15,1,0,27.166666666666668,4,2,0.75,0.5
2023-10-14,94,160,L,32,39,0,0,35.42857142857143,5,2,1.0,0.3333333333333333
2023-10-14,160,94,W,39,32,1,0,26.0,4,2,0.75,0.5
2023-10-14,95,217,W,38,21,0,0,36.16666666666666,4,2,1.0,0.3333333333333333
2023-10-14,217,95,L,21,38,1,0,32.285714285714285,3,4,0.5,0.3333333333333333
2023-10-14,98,127,L,21,38,1,0,31.285714285714285,5,2,0.8,0.5
2023-10-14,127,98,W,38,21,0,0,33.857142857142854,6,1,0.75,1.0
2023-10-14,101,178,W,30,24,0,0,21.857142857142858,4,3,0.6666666666666666,0.5
2023-10-14,178,101,L,24,30,1,0,19.285714285714285,0,7,0.0,0.0
2023-10-14,105,109,L,13,24,0,0,15.166666666666666,1,5,0.5,0.0
2023-10-14,109,105,W,24,13,1,0,21.428571428571427,2,5,0.6666666666666666,0.0
2023-10-14,108,167,L,21,38,0,0,34.142857142857146,6,1,1.0,0.75
2023-10-14,167,108,W,38,21,1,1,25.83333333333333,2,4,0.5,0.0
2023-10-14,110,185,W,30,16,1,0,21.33333333333333,3,3,0.6666666666666666,0.3333333333333333
2023-10-14,185,110,L,16,30,0,1,22.0,1,5,0.3333333333333333,0.0
2023-10-14,113,165,L,0,63,0,0,22.875,1,7,0.0,0.25
2023-10-14,165,113,W,63,0,1,1,44.333333333333336,6,0,1.0,1.0
2023-10-14,118,254,W,34,21,0,0,31.571428571428573,6,1,1.0,0.8
2023-10-14,254,118,L,21,34,1,0,24.857142857142858,2,5,0.6666666666666666,0.0
2023-10-14,119,146,L,31,41,0,0,37.66666666666666,4,2,0.75,0.5
2023-10-14,146,119,W,41,31,1,0,37.333333333333336,6,0,1.0,1.0
2023-10-14,120,177,L,24,27,0,1,22.0,2,4,0.5,0.0
2023-10-14,177,120,W,27,24,1,0,27.714285714285715,5,2,1.0,0.0
2023-10-14,126,252,W,48,7,0,0,30.83333333333333,2,4,0.5,0.25
2023-10-14,252,126,L,7,48,1,0,18.83333333333333,0,6,0.0,0.0
2023-10-14,131,240,W,24,21,0,0,25.166666666666668,3,3,0.6666666666666666,0.3333333333333333
2023-10-14,240,131,L,21,24,1,0,18.83333333333333,1,5,0.3333333333333333,0.0
2023-10-14,133,194,L,6,27,1,0,16.333333333333332,2,4,0.6666666666666666,0.0
2023-10-14,194,133,W,27,6,0,0,25.33333333333333,5,1,1.0,0.75
2023-10-14,137,231,L,27,45,1,1,17.333333333333332,0,6,0.0,0.0
2023-10-14,231,137,W,45,27,0,1,37.5,5,1,1.0,0.6666666666666666
2023-10-14,138,225,W,38,31,1,1,38.5,3,3,0.6666666666666666,0.3333333333333333
2023-10-14,225,138,L,31,38,0,0,25.714285714285715,4,3,1.0,0.4
2023-10-14,139,186,L,24,52,1,1,27.83333333333333,2,4,0.3333333333333333,0.3333333333333333
2023-10-14,186,139,W,52,24,0,0,31.428571428571427,2,5,0.3333333333333333,0.25
2023-10-14,141,154,W,0,0,1,0,17.666666666666668,3,3,0.6666666666666666,0.3333333333333333
2023-10-14,154,141,L,0,0,0,0,10.666666666666666,0,6,0.0,0.0
2023-10-14,142,209,L,17,24,0,1,21.33333333333333,2,4,0.0,0.5
2023-10-14,209,142,W,24,17,1,0,19.166666666666668,4,2,1.0,0.5
2023-10-14,147,148,W,49,24,1,0,38.16666666666666,4,2,1.0,0.0
2023-10-14,148,147,L,24,49,0,0,34.833333333333336,4,2,0.6666666666666666,0.6666666666666666
2023-10-14,149,208,W,45,14,1,0,35.666666666666664,3,3,0.6666666666666666,0.3333333333333333
2023-10-14,208,149,L,14,45,0,0,21.857142857142858,2,5,0.5,0.0
2023-10-14,150,168,L,21,45,1,0,23.857142857142858,2,5,0.3333333333333333,0.25
2023-10-14,168,150,W,45,21,0,1,40.16666666666666,3,3,1.0,0.25
2023-10-14,151,180,L,13,21,1,1,15.666666666666666,0,6,0.0,0.0
2023-10-14,180,151,W,21,13,0,1,30.166666666666668,5,1,1.0,0.75
2023-10-14,152,157,W,23,13,1,0,24.857142857142858,3,4,0.3333333333333333,0.5
2023-10-14,157,152,L,13,23,0,0,22.857142857142858,5,2,1.0,0.5
2023-10-14,153,191,L,6,41,0,0,24.0,3,3,0.5,0.5
2023-10-14,191,153,W,41,6,1,0,43.0,6,0,1.0,1.0
2023-10-14,156,232,W,48,20,1,0,35.875,6,2,0.75,0.75
2023-10-14,232,156,L,20,48,0,0,47.285714285714285,6,1,1.0,0.6666666666666666
2023-10-14,158,172,W,41,7,0,0,36.0,6,0,1.0,1.0
2023-10-14,172,158,L,7,41,1,0,23.0,2,5,0.2,0.5
2023-10-14,163,247,L,33,36,0,1,48.5,5,1,1.0,0.6666666666666666
2023-10-14,247,163,W,36,33,1,1,44.333333333333336,6,0,1.0,1.0
2023-10-14,164,228,W,36,24,1,0,38.142857142857146,6,1,1.0,0.6666666666666666
